name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
ant,1.4,org.apache.tools.ant.taskdefs.ExecuteOn,15,4,2,18,55,37,2,16,9,0.728571429,730,1,4,0.846153846,0.193333333,3,7,47,12,2.4667,1
ant,1.4,org.apache.tools.ant.taskdefs.SQLExec,26,3,0,15,108,233,1,15,22,0.902608696,1156,1,2,0.596774194,0.16025641,3,3,42.57692308,7,1.2692,1
ant,1.4,org.apache.tools.ant.taskdefs.DependSet,6,4,0,8,34,0,0,8,6,0.6,493,1,0,0.939759036,0.555555556,1,1,80.5,1,0.8333,2
ant,1.4,org.apache.tools.ant.taskdefs.GenerateKey,14,3,0,7,33,65,0,7,14,0.91025641,404,1,1,0.74,0.595238095,2,3,27,2,1,1
ant,1.4,org.apache.tools.ant.taskdefs.Execute,21,1,0,27,78,158,11,17,15,0.735714286,659,0.928571429,5,0,0.145,0,0,29.71428571,7,1.6667,1
ant,1.4,org.apache.tools.ant.DefaultLogger,14,1,1,9,34,47,4,5,12,0.824175824,279,1,0,0,0.307692308,0,0,18.42857143,6,1.8571,1
ant,1.4,org.apache.tools.ant.taskdefs.condition.Condition,1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,1
ant,1.4,org.apache.tools.ant.types.Description,2,3,0,3,8,1,0,3,2,2,28,0,0,0.967741935,0.75,0,0,13,2,1,1
ant,1.4,org.apache.tools.ant.taskdefs.condition.Equals,4,1,0,3,7,2,1,2,4,0.666666667,34,1,0,0,0.75,0,0,7,1,0.75,1
ant,1.4,org.apache.tools.ant.taskdefs.condition.Not,2,3,0,3,8,1,1,3,2,2,33,0,0,0.96969697,1,0,0,15.5,1,0.5,1
ant,1.4,org.apache.tools.ant.taskdefs.Exit,4,3,0,5,12,0,0,5,4,0.333333333,48,1,0,0.925,0.75,0,0,10.75,1,0.75,2
ant,1.4,org.apache.tools.ant.taskdefs.rmic.SunRmic,3,2,0,8,22,3,1,7,2,1,152,0,0,0.866666667,0.5,0,0,48.66666667,1,0.6667,1
ant,1.4,org.apache.tools.ant.taskdefs.AntStructure,10,3,0,7,60,41,0,7,3,0.9,748,0.6,0,0.804347826,0.285714286,0,0,72.8,7,2.1,1
