name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
jEdit,4,org.gjt.sp.jedit.options.ModeOptionPane,12,6,0,7,39,28,3,6,1,0.397727273,573,1,2,0.983655275,0.5,1,3,45.41666667,2,1.1667,1
jEdit,4,org.gjt.sp.jedit.gui.OptionsDialog,14,7,0,28,108,69,3,28,8,0.869230769,732,1,2,0.98048048,0.174603175,0,0,50.57142857,9,2.1429,2
jEdit,4,org.gjt.sp.jedit.options.GeneralOptionPane,5,6,0,5,28,0,2,4,1,0.708333333,337,1,0,0.993993994,0.5,2,4,64,3,1.6,1
jEdit,4,org.gjt.sp.jedit.gui.JCheckBoxList,8,5,0,3,33,28,1,2,7,2,143,0,0,0.992974239,0.5,1,1,16.875,3,1.125,1
jEdit,4,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,7,1,0,6,20,0,1,5,4,0.703703704,347,1,1,0,0.371428571,0,0,47.28571429,8,3,1
jEdit,4,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,5,29,2,1,4,4,0.5625,197,1,0,0.935483871,0.466666667,1,7,37.6,8,2.2,1
jEdit,4,org.gjt.sp.jedit.Buffer,150,1,0,117,337,10339,93,46,116,0.936533411,4593,0.760869565,13,0,0.080909091,0,0,29.31333333,30,3.44,18
jEdit,4,org.gjt.sp.jedit.JARClassLoader,14,2,0,14,95,21,8,9,8,0.692307692,973,1,1,0.853333333,0.58974359,1,6,68.07142857,11,2.0714,1
jEdit,4,org.gjt.sp.jedit.gui.DefaultInputHandler,11,3,0,8,54,0,2,7,10,0.625,541,1,0,0.666666667,0.303030303,1,4,47.81818182,21,5.0909,1
jEdit,4,org.gjt.sp.jedit.options.EditingOptionPane,3,6,0,5,24,1,1,4,1,0.5,371,1,0,0.996987952,1,2,4,118.6666667,3,1.3333,1
jEdit,4,org.gjt.sp.jedit.textarea.JEditTextArea,248,4,0,70,482,16336,53,37,193,0.879170739,9106,0.775862069,10,0.724215247,0.076315789,3,14,35.48387097,29,3.2581,23
jEdit,4,org.gjt.sp.jedit.Java14,3,1,0,9,19,3,0,9,2,1,54,1,0,0,0.333333333,0,0,16.66666667,3,1.3333,2
jEdit,4,org.gjt.sp.jedit.EBMessage,6,1,3,31,14,7,31,1,6,0.6,49,1,1,0,0.583333333,0,0,6.833333333,1,0.8333,1
jEdit,4,org.gjt.sp.jedit.search.SearchDialog,39,7,0,28,155,517,7,26,8,0.828007519,1788,0.892857143,5,0.947750363,0.210526316,4,8,44.12820513,14,2.1282,1
jEdit,4,org.gjt.sp.jedit.textarea.FoldVisibilityManager,21,1,0,14,53,0,9,7,21,0.492857143,1726,1,3,0,0.25170068,0,0,80.85714286,31,8.5714,1
jEdit,4,org.gjt.sp.jedit.buffer.OffsetManager,28,1,0,7,39,46,3,6,21,0.902777778,1223,1,3,0,0.254464286,0,0,42.10714286,16,3.0714,7
jEdit,4,org.gjt.sp.jedit.View,57,6,0,132,209,1298,118,37,42,0.948891626,1532,0.482758621,9,0.920114123,0.083102493,1,1,25.36842105,19,2.5439,14
jEdit,4,org.gjt.sp.jedit.io.VFSManager,26,1,0,41,73,217,34,16,18,0.872727273,370,1,3,0,0.108571429,0,0,12.80769231,8,1.5,1
jEdit,4,org.gjt.sp.jedit.gui.BufferOptions,14,7,0,15,81,49,3,14,3,0.884615385,864,1,3,0.98048048,0.285714286,1,1,59.42857143,12,1.7143,1
jEdit,4,org.gjt.sp.jedit.Registers,13,1,0,9,38,48,4,5,11,0.25,300,1,1,0,0.305555556,0,0,22,8,2.5385,3
jEdit,4,org.gjt.sp.jedit.gui.StatusBar,19,5,0,33,76,119,26,16,11,0.904761905,618,0.857142857,3,0.973174367,0.203007519,3,18,30.78947368,6,1.4211,3
jEdit,4,org.gjt.sp.jedit.Mode,13,1,0,19,33,40,15,6,13,0.733333333,268,1,3,0,0.338461538,0,0,19.23076923,5,2.1538,2
jEdit,4,org.gjt.sp.jedit.TextUtilities,12,1,0,10,42,66,7,4,12,1.090909091,957,0.428571429,0,0,0.239583333,0,0,78.16666667,27,8.4167,3
jEdit,4,bsh.EvalError,15,3,3,53,23,43,53,1,11,0.5,154,0,1,0.566666667,0.577777778,1,2,9.133333333,3,1.3333,1
jEdit,4,org.gjt.sp.jedit.Abbrevs,18,1,0,12,95,43,4,10,9,0.661764706,747,1,0,0,0.104575163,0,0,40.05555556,17,3.0556,2
jEdit,4,org.gjt.sp.jedit.syntax.XModeHandler,17,2,0,11,72,98,1,11,8,0.879807692,1115,1,5,0.448275862,0.264705882,1,2,63.05882353,35,6.2353,3
jEdit,4,org.gjt.sp.jedit.gui.FloatingWindowContainer,8,6,0,5,25,24,3,5,8,0.857142857,74,1,2,0.989263804,0.625,1,1,8,1,0.875,1
