name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
ant,1.3,org.apache.tools.ant.DefaultLogger,14,1,1,8,32,49,4,4,12,0.835164835,257,1,0,0,0.307692308,0,0,16.85714286,6,1.6429,2
ant,1.3,org.apache.tools.ant.types.PatternSet,17,3,0,10,55,76,5,6,11,0.59375,461,1,0,0.652173913,0.285714286,1,1,25.88235294,6,2.6471,1
ant,1.3,org.apache.tools.ant.taskdefs.Mkdir,3,3,0,3,14,1,0,3,3,0.5,84,1,0,0.948717949,0.666666667,1,1,26.66666667,1,0.6667,1
ant,1.3,org.apache.tools.ant.AntClassLoader,17,2,0,9,64,76,7,2,9,0.879166667,713,0.6,2,0.708333333,0.339285714,1,3,40.05882353,9,1.4118,2
ant,1.3,org.apache.tools.ant.taskdefs.Rmic,22,4,0,16,72,165,1,16,16,0.904761905,675,1,1,0.787878788,0.227272727,3,3,29.04545455,4,1.2273,1
ant,1.3,org.apache.tools.ant.taskdefs.Zip,22,4,1,15,104,185,2,13,8,0.839285714,1180,1,0,0.795918367,0.180272109,3,3,52.27272727,3,1.0455,3
ant,1.3,org.apache.tools.ant.types.FileSet,16,3,2,24,56,0,16,8,14,0.6,353,1,1,0.681818182,0.2265625,1,1,20.8125,4,1.75,1
ant,1.3,org.apache.tools.ant.Main,14,1,0,7,82,65,0,7,1,0.816568047,1253,0.846153846,0,0,0.169642857,0,0,87.57142857,4,2.1429,1
ant,1.3,org.apache.tools.ant.UnknownElement,6,3,0,10,33,0,3,8,5,0.466666667,198,1,1,0.880952381,0.333333333,2,4,31.5,2,1,3
ant,1.3,org.apache.tools.ant.taskdefs.Property,27,3,0,11,83,291,2,9,20,0.889423077,658,1,2,0.587301587,0.185185185,0,0,23.07407407,11,1.9259,2
ant,1.3,org.apache.tools.ant.ProjectHelper,17,1,0,19,73,112,13,7,5,0.84375,502,1,1,0,0.170454545,0,0,28.17647059,2,1,3
ant,1.3,org.apache.tools.ant.RuntimeConfigurable,9,1,0,8,25,10,5,3,7,0.6875,114,1,0,0,0.25,0,0,11.22222222,1,0.8889,2
ant,1.3,org.apache.tools.ant.taskdefs.FixCRLF,8,4,0,7,34,6,0,7,8,0.761904762,626,1,0,0.917647059,0.4375,2,2,76.5,3,1.625,3
ant,1.3,org.apache.tools.ant.taskdefs.Execute,21,1,0,25,77,162,10,16,14,0.7375,566,0.916666667,4,0,0.135,0,0,25.38095238,7,1.8095,1
ant,1.3,org.apache.tools.ant.Project,71,1,0,103,186,2247,99,7,55,0.97244898,2193,0.571428571,0,0,0.127731092,0,0,29.49295775,18,1.5775,1
ant,1.3,org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,10,1,4,17,81,5,4,13,4,0.783625731,743,1,7,0,0.259259259,0,0,71.4,14,4.2,1
ant,1.3,org.apache.tools.ant.taskdefs.Replace,19,4,0,8,69,91,2,8,13,0.777777778,632,1,2,0.8125,0.368421053,1,1,31.89473684,5,1.2632,1
ant,1.3,org.apache.tools.ant.types.CommandlineJava,21,1,0,9,47,48,1,8,21,0.68,277,1,4,0,0.30952381,0,0,11.95238095,7,1.4286,1
ant,1.3,org.apache.tools.ant.Target,19,1,0,18,47,97,16,5,16,0.833333333,273,1,1,0,0.305263158,0,0,13,3,1.4211,1
ant,1.3,org.apache.tools.ant.IntrospectionHelper,14,1,0,24,63,63,20,20,9,0.841346154,822,0.4375,0,0,0.333333333,0,0,56.57142857,24,2.7857,2
ant,1.4,org.apache.tools.ant.taskdefs.ExecuteOn,15,4,2,18,55,37,2,16,9,0.728571429,730,1,4,0.846153846,0.193333333,3,7,47,12,2.4667,1
ant,1.4,org.apache.tools.ant.taskdefs.SQLExec,26,3,0,15,108,233,1,15,22,0.902608696,1156,1,2,0.596774194,0.16025641,3,3,42.57692308,7,1.2692,1
