name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
jEdit,3.2.1,org.gjt.sp.jedit.EditPlugin,10,1,2,11,13,39,10,3,8,0.777777778,33,1,1,0,0.25,0,0,2.2,1,0.9,1
jEdit,3.2.1,org.gjt.sp.jedit.browser.VFSBrowser,54,5,0,41,175,1183,21,27,25,0.930333817,1425,0.846153846,5,0.926241135,0.122895623,3,12,24.90740741,11,2.1296,18
jEdit,3.2.1,org.gjt.sp.jedit.options.DockingOptionPane,5,6,0,6,51,6,2,5,3,0.75,260,1,1,0.993993994,1,2,4,50,3,1.4,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.HelpViewer,18,6,0,21,124,117,7,20,6,0.77124183,762,1,0,0.975794251,0.1875,3,6,40.83333333,7,1.5556,5
jEdit,3.2.1,org.gjt.sp.jedit.options.EditingOptionPane,3,6,0,4,23,1,1,3,1,0.5,330,1,0,0.996987952,1,2,4,105.3333333,3,1.3333,3
jEdit,3.2.1,org.gjt.sp.jedit.textarea.JEditTextArea,211,4,0,59,430,11469,40,39,169,0.883277962,7612,0.906976744,10,0.755555556,0.084391534,3,9,34.87203791,25,3.0521,45
jEdit,3.2.1,org.gjt.sp.jedit.GUIUtilities,39,1,0,70,144,725,58,21,34,0.955263158,1492,0.4,1,0,0.135964912,0,0,37,16,2.6923,8
jEdit,3.2.1,org.gjt.sp.jedit.gui.KeyEventWorkaround,4,1,0,5,16,2,5,0,2,1.083333333,179,0.875,0,0,0.333333333,0,0,41.75,20,8.75,5
jEdit,3.2.1,org.gjt.sp.jedit.gui.PastePrevious,12,7,0,7,57,52,1,7,10,0.709090909,279,1,2,0.983433735,0.277777778,0,0,21.83333333,3,1.3333,1
jEdit,3.2.1,org.gjt.sp.jedit.EditPane,19,5,0,31,132,57,16,22,12,0.595238095,828,1,6,0.973174367,0.210526316,1,1,42.21052632,21,3.2105,5
jEdit,3.2.1,org.gjt.sp.jedit.options.AbbrevsOptionPane,7,6,0,9,58,5,4,8,1,0.733333333,300,1,1,0.991017964,0.5,4,12,41.14285714,5,1.7143,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.CloseDialog,14,7,0,7,54,65,3,7,4,0.846153846,313,1,1,0.98048048,0.285714286,0,0,20.85714286,3,1.0714,3
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchDialog,30,7,0,22,137,315,7,20,4,0.830140485,1603,0.888888889,5,0.958883994,0.233333333,2,2,51.53333333,11,2.0333,7
jEdit,3.2.1,org.gjt.sp.jedit.io.FavoritesVFS,10,2,0,5,28,13,3,4,9,0.722222222,230,0.75,1,0.724137931,0.472222222,1,3,21.6,3,1.2,2
jEdit,3.2.1,org.gjt.sp.jedit.gui.CurrentDirectoryMenu,2,8,0,10,30,1,2,9,2,2,175,0,0,0.998835856,0.75,2,3,86.5,15,7.5,3
jEdit,3.2.1,org.gjt.sp.jedit.options.ColorOptionPane,8,6,0,5,31,20,2,4,1,0.761904762,123,0.666666667,1,0.991017964,0.5,4,12,14,2,0.875,2
jEdit,3.2.1,org.gjt.sp.jedit.textarea.Gutter,30,4,0,10,73,337,7,7,25,0.927203065,628,1,3,0.957037037,0.127777778,3,18,19.33333333,20,1.9,8
jEdit,3.2.1,org.gjt.sp.jedit.options.BrowserOptionPane,3,6,0,3,17,1,1,2,3,0.5,263,1,0,0.996987952,1,2,4,84,5,2,2
jEdit,3.2.1,org.gjt.sp.jedit.gui.EnhancedMenuItem,5,6,0,5,33,2,2,3,3,0.458333333,191,1,1,0.996240602,0.4375,2,11,36,8,2.6,2
jEdit,3.2.1,org.gjt.sp.util.WorkThreadPool,22,1,0,12,51,129,11,6,9,0.873015873,593,0.8,5,0,0.140909091,0,0,25.27272727,11,2.6818,1
jEdit,3.2.1,org.gjt.sp.jedit.browser.BrowserView,19,5,0,13,77,71,8,10,8,0.813131313,498,1,3,0.973174367,0.198830409,0,0,24.63157895,9,2.0526,17
jEdit,3.2.1,org.gjt.sp.jedit.options.PrintOptionPane,3,6,0,4,24,1,1,3,1,0.5,253,1,1,0.996987952,1,1,3,80,1,0.6667,1
jEdit,3.2.1,org.gjt.sp.jedit.AbstractOptionPane,10,5,15,17,27,29,15,2,5,0.805555556,258,1,0,0.986404834,0.5,0,0,24.4,2,1.1,1
jEdit,3.2.1,org.gjt.sp.jedit.syntax.XModeHandler,19,2,0,11,75,123,1,11,8,0.888888889,1106,1,5,0.419354839,0.233918129,1,1,55.89473684,33,5.5789,2
jEdit,3.2.1,org.gjt.sp.jedit.Macros,24,1,0,29,89,228,11,24,16,0.900621118,534,1,0,0,0.155279503,0,0,20.95833333,6,1.875,6
jEdit,3.2.1,org.gjt.sp.jedit.syntax.TokenMarker,10,1,0,10,46,9,4,8,7,0.951111111,1441,0.48,1,0,0.314285714,0,0,140.6,32,8.5,1
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchAndReplace,31,1,0,34,108,197,9,27,28,0.64,1228,1,2,0,0.112903226,0,0,38.29032258,23,3.129,9
jEdit,3.2.1,org.gjt.sp.jedit.options.StyleOptionPane,8,6,0,6,31,20,4,4,1,0.761904762,123,0.666666667,1,0.991017964,0.5,4,12,14,2,0.875,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginListHandler,12,2,0,7,38,38,1,7,8,0.863636364,470,1,4,0.541666667,0.319444444,1,3,36.5,12,3.3333,1
jEdit,3.2.1,org.gjt.sp.jedit.BeanShellAction,7,2,0,5,16,3,1,4,7,0.80952381,115,1,0,0.7,0.392857143,1,1,14.42857143,3,1.4286,1
jEdit,3.2.1,org.gjt.sp.jedit.View,55,6,0,109,200,1197,99,30,40,0.892361111,1437,0.875,8,0.922746781,0.0784689,1,1,24.83636364,13,2.5091,5
jEdit,3.2.1,org.gjt.sp.jedit.io.VFS,22,1,4,23,36,175,20,6,22,0.993197279,239,0.142857143,0,0,0.392045455,0,0,9.545454545,4,1.3182,4
jEdit,3.2.1,org.gjt.sp.jedit.gui.RecentFilesMenu,2,8,0,11,23,1,3,11,2,2,100,0,0,0.998835856,0.75,1,2,49,7,3.5,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.OpenWithEncodingMenu,1,8,0,4,15,0,2,4,1,2,83,0,0,1,1,0,0,82,0,0,1
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchMatcher,2,1,0,4,2,1,4,0,2,2,2,0,0,0,0.666666667,0,0,0,1,1,2
jEdit,3.2.1,org.gjt.sp.jedit.browser.BrowserIORequest,7,2,0,7,27,0,1,7,3,0.616666667,500,0.6,2,0.454545455,0.285714286,0,0,69,5,3.1429,5
jEdit,3.2.1,org.gjt.sp.jedit.gui.DockableWindowManager,18,5,0,16,62,31,5,14,16,0.794117647,551,0.583333333,5,0.976083707,0.317647059,0,0,28.94444444,7,1.9444,8
jEdit,3.2.1,org.gjt.sp.jedit.options.ToolBarOptionPane,13,6,0,14,75,44,4,13,1,0.814814815,517,1,0,0.982195846,0.5,3,5,38.07692308,12,2.3077,1
jEdit,3.2.1,org.gjt.sp.jedit.ActionListHandler,11,2,0,5,31,31,1,5,7,0.8,231,1,0,0.565217391,0.4,1,3,19.27272727,8,2.2727,2
jEdit,3.2.1,org.gjt.sp.jedit.gui.MarkersMenu,2,8,0,9,25,1,2,8,2,2,127,0,0,0.998835856,0.75,3,4,62.5,9,4.5,2
jEdit,3.2.1,org.gjt.sp.jedit.browser.VFSFileChooserDialog,10,7,0,15,74,17,4,15,5,0.814814815,477,1,1,0.986404834,0.25,4,7,46.1,9,2.3,4
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchResult,6,1,0,8,23,3,4,4,5,0.68,128,0,1,0,0.458333333,0,0,19.5,2,1.3333,1
